3168,,82519801	Natalie Webber	Nova Scotia	Atlantic	Corporate
3169,,10166893	Benjamin Farhat	Yukon	Yukon	Home Office
3170,,77916927	Bill Eplett	Ontario	Ontario	Corporate
3171,,60748220	Sean Braxton	Manitoba	Prarie	Small Business
3172,,40300751	Dorris Love	Quebec	Quebec	Corporate
3173,,33158318	Tony Chapman	Ontario	Ontario	Consumer
3174,,74145267	Michelle Lonsdale	Northwest Territories	Northwest Territories	Corporate
3175,,19646967	Andy Reiter	Saskachewan	Prarie	Corporate
3176,,39335289	Dorothy Badders	Northwest Territories	Northwest Territories	Home Office
3177,,21255162	Greg Hansen	Ontario	Ontario	Home Office
3178,,89960282	Karen Ferguson	Quebec	Quebec	Home Office
3179,,76333349	Theresa Swint	Manitoba	Prarie	Small Business
3180,,38640449	Chuck Magee	Saskachewan	Prarie	Corporate
3181,,48835684	Bobby Elias	Quebec	Quebec	Small Business
3182,,66362746	Anthony O'Donnell	British Columbia	West	Corporate
3183,,107356343	Muhammed Lee	British Columbia	West	Consumer
3184,,21613461	Julie Kriz	Quebec	Quebec	Corporate
3185,,90155791	Tony Chapman	Nova Scotia	Atlantic	Consumer
3186,,29599945	Hunter Lopez	Nova Scotia	Atlantic	Consumer
3187,,96589436	Shaun Weien	Nova Scotia	Atlantic	Home Office
3188,,13856521	Noel Staavos	British Columbia	West	Home Office
3189,,56607056	Tracy Hopkins	Yukon	Yukon	Small Business
3190,,16438527	Rob Beeghly	Ontario	Ontario	Consumer
3191,,64891803	Amy Cox	Nova Scotia	Atlantic	Small Business
3192,,98104164	Rick Wilson	Alberta	West	Consumer
3193,,24754584	Alyssa Tate	British Columbia	West	Small Business
3194,,47754470	Aaron Hawkins	Ontario	Ontario	Home Office
3195,,71683979	Steve Carroll	British Columbia	West	Consumer
3196,,8347794	Lisa Ryan	Alberta	West	Home Office
3197,,10056208	Khloe Miller	Nova Scotia	Atlantic	Consumer
3198,,43506335	Sung Chung	Alberta	West	Home Office
3199,,65989311	Jack Garza	Nunavut	Nunavut	Corporate
3200,,50274012	Eric Barreto	Nova Scotia	Atlantic	Small Business
3201,,36409723	Troy Staebel	Nova Scotia	Atlantic	Small Business
3202,,59879672	Jim Radford	Nunavut	Nunavut	Corporate
3203,,34211408	Joy Smith	Prince Edward Island	Atlantic	Consumer
3204,,54861644	Yana Sorensen	Newfoundland	Atlantic	Corporate
3205,,40923657	Bruce Stewart	Ontario	Ontario	Corporate
3206,,87328286	Angele Hood	British Columbia	West	Consumer
3207,,82724306	Muhammed Lee	Nova Scotia	Atlantic	Consumer
3208,,93780882	Ionia McGrath	Saskachewan	Prarie	Small Business
3209,,15814455	Toby Grace	Saskachewan	Prarie	Home Office
3210,,53272704	Mike Kennedy	Manitoba	Prarie	Small Business
3211,,51326221	Marc Crier	Manitoba	Prarie	Consumer
3212,,64934778	Paul Gonzalez	Prince Edward Island	Atlantic	Corporate
3213,,67374454	Logan Haushalter	Prince Edward Island	Atlantic	Corporate
3214,,5417421	Doug Bickford	Northwest Territories	Northwest Territories	Small Business
3215,,33483588	Ken Lonsdale	Manitoba	Prarie	Consumer
3216,,47416847	Frank Gastineau	Saskachewan	Prarie	Small Business
3217,,100390992	Dianna Wilson	Quebec	Quebec	Small Business
3218,,7424686	Ionia McGrath	Saskachewan	Prarie	Home Office
3219,,24718220	Steven Ward	Manitoba	Prarie	Consumer
3220,,39591257	Craig Carroll	Alberta	West	Small Business
3221,,15408772	Stefania Perrino	Nova Scotia	Atlantic	Corporate
3222,,19237970	Carlos Soltero	Northwest Territories	Northwest Territories	Consumer
3223,,60200887	Joy Smith	Prince Edward Island	Atlantic	Corporate
3224,,88445957	Annie Thurman	Ontario	Ontario	Consumer
3225,,23852786	Noah Childs	Prince Edward Island	Atlantic	Home Office
3226,,81882214	Eugene Barchas	Northwest Territories	Northwest Territories	Home Office
3227,,71252044	Nathan Mautz	Manitoba	Prarie	Home Office
3228,,96643883	Barry Franz	Newfoundland	Atlantic	Corporate
3229,,8905627	Muhammed Yedwab	Nova Scotia	Atlantic	Consumer
3230,,10565428	Erica Hackney	Alberta	West	Small Business
3231,,61582442	Liz Thompson	Ontario	Ontario	Corporate
3232,,65429002	David Kendrick	British Columbia	West	Home Office
3233,,97894366	Bart Pistole	Quebec	Quebec	Home Office
3234,,69566389	Daniel Raglin	Ontario	Ontario	Corporate
3235,,73163398	Eric Barreto	Newfoundland	Atlantic	Consumer
3236,,67879495	Julia Barnett	Quebec	Quebec	Corporate
3237,,60048038	George Zrebassa	Nova Scotia	Atlantic	Small Business
3238,,77096796	Carlos Meador	Quebec	Quebec	Consumer
3239,,67946772	Jack O'Briant	Nova Scotia	Atlantic	Consumer
3240,,71428407	Benjamin Venier	Quebec	Quebec	Small Business
3241,,30509837	Jennifer Ferguson	Quebec	Quebec	Home Office
3242,,10820132	Dave Brooks	Manitoba	Prarie	Corporate
3243,,81245085	Ann Blume	Nova Scotia	Atlantic	Corporate
3244,,51963363	Michelle Lonsdale	Prince Edward Island	Atlantic	Corporate
3245,,89851873	John Murray	British Columbia	West	Small Business
3246,,15639214	Katrina Bavinger	Ontario	Ontario	Consumer
3247,,52636682	Troy Staebel	Quebec	Quebec	Small Business
3248,,44475905	Deborah Brumfield	Quebec	Quebec	Small Business
3249,,50882136	Barry French	Northwest Territories	Northwest Territories	Consumer
3250,,77821610	Bill Eplett	British Columbia	West	Corporate
3251,,47611253	Astrea Jones	Ontario	Ontario	Corporate
3252,,104516903	Sylvia Foulston	Nova Scotia	Atlantic	Consumer
3253,,15048550	Katrina Bavinger	Ontario	Ontario	Home Office
3254,,100527781	Bryan Mills	Northwest Territories	Northwest Territories	Corporate
3255,,68911769	Corinna Mitchell	Newfoundland	Atlantic	Corporate
3256,,45991563	Sylvia Foulston	Nunavut	Nunavut	Corporate
3257,,29307407	Emily Ducich	Manitoba	Prarie	Consumer
3258,,8520485	Doug Bickford	Ontario	Ontario	Corporate
3259,,44738936	Mike Pelletier	Northwest Territories	Northwest Territories	Small Business
3260,,64261965	Lena Hernandez	British Columbia	West	Home Office
3261,,60006070	Lena Hernandez	Nova Scotia	Atlantic	Home Office
3262,,53512689	Jeremy Ellison	Ontario	Ontario	Small Business
3263,,99851365	Aaron Hawkins	Yukon	Yukon	Home Office
3264,,83966780	Edward Hooks	Nunavut	Nunavut	Consumer
3265,,53855677	Ross DeVincentis	Quebec	Quebec	Corporate
3266,,21051246	Mick Brown	British Columbia	West	Consumer
3267,,75296554	Deborah Brumfield	Manitoba	Prarie	Corporate
3268,,10540824	Dianna Wilson	Ontario	Ontario	Small Business
3269,,91159117	Tony Molinari	Yukon	Yukon	Corporate
3270,,75827252	Hilary Holden	Manitoba	Prarie	Corporate
3271,,23284184	Skye Norling	Nunavut	Nunavut	Home Office
3272,,12299029	Maribeth Schnelling	New Brunswick	Atlantic	Corporate
3273,,6149498	Karl Brown	Nova Scotia	Atlantic	Corporate
3274,,17886187	Susan Vittorini	Ontario	Ontario	Corporate
3275,,23558649	Peter Buhler	British Columbia	West	Consumer
3276,,50465044	Evan Henry	Yukon	Yukon	Corporate
3277,,50320111	Trudy Schmidt	Nova Scotia	Atlantic	Small Business
3278,,7452837	Jennifer Halladay	Ontario	Ontario	Home Office
3279,,45684102	Stefania Perrino	Ontario	Ontario	Corporate
3280,,32001706	Jack O'Briant	Nova Scotia	Atlantic	Home Office
3281,,101365911	Neil Knudson	British Columbia	West	Home Office
3282,,74126979	Allen Armold	British Columbia	West	Home Office
3283,,24078858	Maria Bertelson	Manitoba	Prarie	Corporate
3284,,60780393	Stefania Perrino	Saskachewan	Prarie	Corporate
3285,,61502376	Emily Phan	British Columbia	West	Consumer
3286,,96219608	Roland Black	British Columbia	West	Small Business
3287,,97004664	Chuck Clark	British Columbia	West	Corporate
3288,,29843835	Mike Kennedy	Nova Scotia	Atlantic	Small Business
3289,,33281016	Darren Powers	Alberta	West	Corporate
3290,,83297869	Muhammed Lee	British Columbia	West	Corporate
3291,,71142278	Skye Norling	Northwest Territories	Northwest Territories	Home Office
3292,,70839917	Bradley Drucker	Nova Scotia	Atlantic	Small Business
3293,,36351985	Nicole Brennan	Nova Scotia	Atlantic	Consumer
3294,,24481187	Dennis Bolton	Manitoba	Prarie	Small Business
3295,,82491541	Troy Staebel	Newfoundland	Atlantic	Small Business
3296,,37231359	Corey Roper	Yukon	Yukon	Small Business
3297,,77037253	Bill Tyler	Quebec	Quebec	Consumer
3298,,33133679	Sylvia Foulston	Quebec	Quebec	Home Office
3299,,69488635	Bart Folk	British Columbia	West	Corporate
3300,,54281616	David Flashing	Quebec	Quebec	Home Office
3301,,52336254	Theresa Swint	Quebec	Quebec	Home Office
3302,,47596871	Brendan Murry	Quebec	Quebec	Corporate
3303,,46170980	Sylvia Foulston	Nunavut	Nunavut	Home Office
3304,,52563015	Theone Pippenger	Nova Scotia	Atlantic	Corporate
3305,,6324861	Paul Lucas	Nova Scotia	Atlantic	Corporate
3306,,55087610	Eric Barreto	Quebec	Quebec	Small Business
3307,,64537698	Alan Haines	Quebec	Quebec	Home Office
3308,,91550526	Christina DeMoss	New Brunswick	Atlantic	Home Office
3309,,58724414	Matt Abelman	Manitoba	Prarie	Consumer
3310,,40189087	Ivan Liston	Ontario	Ontario	Consumer
3311,,44667886	Quincy Jones	Yukon	Yukon	Small Business
3312,,45725722	Dianna Wilson	Nova Scotia	Atlantic	Small Business
3313,,27524985	Mark Cousins	Manitoba	Prarie	Home Office
3314,,17604431	Greg Maxwell	Nova Scotia	Atlantic	Home Office
3315,,85580048	Harold Dahlen	Alberta	West	Corporate
3316,,10584324	Christy Brittain	Quebec	Quebec	Consumer
3317,,84184775	Harold Engle	Manitoba	Prarie	Consumer
3318,,36405393	Deborah Brumfield	Nova Scotia	Atlantic	Corporate
3319,,104142658	Arthur Prichep	Ontario	Ontario	Small Business
3320,,36067157	Anne Pryor	Quebec	Quebec	Corporate
3321,,73720984	Kristina Nunn	Nova Scotia	Atlantic	Consumer
3322,,51465599	Benjamin Venier	Ontario	Ontario	Small Business
3323,,96281489	Hallie Redmond	Alberta	West	Home Office
3324,,63248104	Sue Ann Reed	Alberta	West	Consumer
3325,,67448304	Cynthia Delaney	Quebec	Quebec	Home Office
3326,,49065676	Katrina Willman	Ontario	Ontario	Consumer
3327,,33950005	Rick Duston	Ontario	Ontario	Corporate
3328,,50327280	Edward Nazzal	Ontario	Ontario	Small Business
3329,,16132386	Lindsay Castell	Alberta	West	Corporate
3330,,36554514	Kimberly Carter	British Columbia	West	Small Business
3331,,58986820	Mark Cousins	Ontario	Ontario	Home Office
3332,,69473872	Liz Pelletier	Saskachewan	Prarie	Corporate
3333,,50165765	Deanra Eno	Nova Scotia	Atlantic	Corporate
3334,,64966840	Mark Cousins	Manitoba	Prarie	Corporate
3335,,88371652	Ken Heidel	Nova Scotia	Atlantic	Corporate
3336,,51927660	Julia Barnett	Yukon	Yukon	Corporate
3337,,36778322	Kean Thornton	Ontario	Ontario	Corporate
3338,,104919109	Joseph Airdo	Ontario	Ontario	Corporate
3339,,77514197	Bill Tyler	Yukon	Yukon	Consumer
3340,,33619929	Craig Yedwab	Quebec	Quebec	Consumer
3341,,42911135	Aaron Smayling	Manitoba	Prarie	Small Business
3342,,11252896	Jason Gross	Manitoba	Prarie	Small Business
3343,,101231204	Kimberly Carter	British Columbia	West	Home Office
3344,,38268269	Julia West	Northwest Territories	Northwest Territories	Consumer
3345,,100219185	Chad Cunningham	Northwest Territories	Northwest Territories	Small Business
3346,,67791714	Bill Shonely	Quebec	Quebec	Small Business
3347,,12119240	Amy Hunt	Saskachewan	Prarie	Consumer
3348,,99563074	Benjamin Venier	British Columbia	West	Small Business
3349,,70826606	Harold Dahlen	Newfoundland	Atlantic	Consumer
3350,,62925640	Natalie Webber	Newfoundland	Atlantic	Consumer
3351,,93732944	Greg Maxwell	British Columbia	West	Home Office
3352,,77343403	Jennifer Ferguson	Saskachewan	Prarie	Corporate
3353,,40982916	Michael Stewart	Quebec	Quebec	Small Business
3354,,56861570	Michael Stewart	Nova Scotia	Atlantic	Small Business
3355,,89287020	Karen Ferguson	Nova Scotia	Atlantic	Home Office
3356,,37199328	Dennis Bolton	Ontario	Ontario	Small Business
3357,,32396854	Robert Waldorf	Saskachewan	Prarie	Home Office
3358,,94666608	Lauren Leatherbury	British Columbia	West	Home Office
3359,,89313737	Jeremy Lonsdale	Alberta	West	Corporate
3360,,18400683	Maribeth Dona	Quebec	Quebec	Home Office
3361,,7583923	Craig Carroll	Ontario	Ontario	Small Business
3362,,25695577	Sally Hughsby	Ontario	Ontario	Home Office
3363,,87480359	Sandra Flanagan	Ontario	Ontario	Corporate
3364,,83848290	Frank Gastineau	Alberta	West	Small Business
3365,,84793691	Brad Thomas	Yukon	Yukon	Corporate
3366,,98791614	Andy Reiter	Ontario	Ontario	Corporate
3367,,1599613	Tom Prescott	Newfoundland	Atlantic	Small Business
3368,,21295595	Craig Yedwab	Ontario	Ontario	Consumer
3369,,65058193	Don Miller	Nunavut	Nunavut	Home Office
3370,,79874489	Joni Wasserman	Nova Scotia	Atlantic	Consumer
3371,,30988102	Max Engle	Alberta	West	Corporate
3372,,25637113	Ken Heidel	Manitoba	Prarie	Corporate
3373,,70190430	Erica Smith	Ontario	Ontario	Small Business
3374,,53132484	Tim Taslimi	British Columbia	West	Corporate
3375,,93857244	Helen Wasserman	Alberta	West	Home Office
3376,,7602649	Grant Carroll	Ontario	Ontario	Corporate
3377,,78666432	Giulietta Dortch	Ontario	Ontario	Corporate
3378,,103043219	Eleni McCrary	Ontario	Ontario	Corporate
3379,,29364014	David Smith	Nova Scotia	Atlantic	Small Business
3380,,26154365	Sean Wendt	Nova Scotia	Atlantic	Corporate
3381,,16320930	Anthony Garverick	Nova Scotia	Atlantic	Small Business
3382,,24606708	Adrian Hane	Alberta	West	Corporate
3383,,26871677	Cathy Prescott	Alberta	West	Corporate
3384,,23953185	Tracy Poddar	Newfoundland	Atlantic	Corporate
3385,,59819667	Matt Collister	Ontario	Ontario	Home Office
3386,,16637514	Phillip Breyer	Ontario	Ontario	Corporate
3387,,64970238	Kimberly Carter	Quebec	Quebec	Small Business
3388,,99006294	Alyssa Crouse	Alberta	West	Home Office
3389,,73907286	Denny Joy	Ontario	Ontario	Corporate
3390,,96313090	Brian Stugart	Quebec	Quebec	Consumer
3391,,78750599	Bradley Talbott	Nova Scotia	Atlantic	Corporate
3392,,65794635	Carol Triggs	Quebec	Quebec	Corporate
3393,,28204770	Amy Cox	Ontario	Ontario	Home Office
3394,,4926578	Michelle Tran	Quebec	Quebec	Home Office
3395,,28497631	Eric Barreto	Ontario	Ontario	Consumer
3396,,55792985	David Flashing	Nova Scotia	Atlantic	Consumer
3397,,70402918	Deborah Brumfield	Nova Scotia	Atlantic	Small Business
3398,,42923007	Janet Martin	Quebec	Quebec	Corporate
3399,,8361959	Keith Herrera	Quebec	Quebec	Small Business
3400,,87335700	Natalie Fritzler	Ontario	Ontario	Home Office
3401,,69983258	Giulietta Dortch	Quebec	Quebec	Corporate
3402,,60796863	Jill Fjeld	Manitoba	Prarie	Home Office
3403,,48301253	Hunter Lopez	Newfoundland	Atlantic	Consumer
3404,,81685115	Harold Dahlen	British Columbia	West	Consumer
3405,,35175537	Joseph Holt	Saskachewan	Prarie	Home Office
3406,,96945026	Debra Catini	Ontario	Ontario	Small Business
3407,,99662735	Eric Barreto	Newfoundland	Atlantic	Small Business
3408,,34003222	Harry Greene	Alberta	West	Corporate
3409,,29764059	Bill Eplett	Saskachewan	Prarie	Corporate
3410,,19637851	Anne McFarland	Yukon	Yukon	Consumer
3411,,85598616	Bart Folk	Quebec	Quebec	Corporate
3412,,72667470	Bill Donatelli	Ontario	Ontario	Small Business
3413,,10035142	Janet Martin	Newfoundland	Atlantic	Corporate
3414,,16089776	Carlos Soltero	Prince Edward Island	Atlantic	Small Business
3415,,16533423	Joy Smith	Manitoba	Prarie	Consumer
3416,,98550002	Erica Hackney	Ontario	Ontario	Small Business
3417,,51397901	Karl Brown	Ontario	Ontario	Home Office
3418,,68382142	Nicole Brennan	Quebec	Quebec	Home Office
3419,,63128167	Liz Willingham	Ontario	Ontario	Corporate
3420,,71235667	Dianna Arnett	Ontario	Ontario	Home Office
3421,,14093031	Lindsay Castell	Quebec	Quebec	Corporate
3422,,82879640	Bobby Elias	Ontario	Ontario	Small Business
3423,,94359543	Toby Knight	Manitoba	Prarie	Consumer
3424,,21513268	Tom Stivers	Saskachewan	Prarie	Corporate
3425,,86353944	Sylvia Foulston	Nova Scotia	Atlantic	Corporate
3426,,59257458	Kalyca Meade	Ontario	Ontario	Corporate
3427,,45040261	Jenna Caffey	Prince Edward Island	Atlantic	Consumer
3428,,98169666	Neil Ducich	Nova Scotia	Atlantic	Home Office
3429,,88686363	Mary O'Rourke	British Columbia	West	Home Office
3430,,57428241	Rick Huthwaite	British Columbia	West	Corporate
3431,,26827600	Laurel Elliston	Quebec	Quebec	Home Office
3432,,31445683	Ivan Gibson	Manitoba	Prarie	Corporate
3433,,38709595	Mark Hamilton	Saskachewan	Prarie	Home Office
3434,,95834317	Clay Rozendal	Nunavut	Nunavut	Corporate
3435,,70286456	Roland Fjeld	Yukon	Yukon	Corporate
3436,,9690051	Lisa DeCherney	New Brunswick	Atlantic	Corporate
3437,,37469927	Katherine Ducich	British Columbia	West	Corporate
3438,,106662918	Speros Goranitis	Quebec	Quebec	Corporate
3439,,38345574	Brad Thomas	Quebec	Quebec	Home Office
3440,,14547307	Ken Brennan	Ontario	Ontario	Home Office
3441,,99554235	Giulietta Baptist	British Columbia	West	Home Office
3442,,41561683	Robert Waldorf	Manitoba	Prarie	Home Office
3443,,90970454	Anthony Garverick	Yukon	Yukon	Small Business
3444,,92171058	Katherine Murray	Quebec	Quebec	Home Office
3445,,36982496	Mike Kennedy	British Columbia	West	Corporate
3446,,58381259	Carlos Meador	Newfoundland	Atlantic	Corporate
3447,,40573457	Ben Peterman	Ontario	Ontario	Corporate
3448,,77082747	Julie Kriz	Nova Scotia	Atlantic	Corporate
3449,,85936564	Muhammed Lee	Quebec	Quebec	Consumer
3450,,21091134	Tony Molinari	Ontario	Ontario	Corporate
3451,,96403643	Chris McAfee	British Columbia	West	Consumer
3452,,79430948	Ann Blume	Ontario	Ontario	Corporate
3453,,88877641	Eric Murdock	Yukon	Yukon	Home Office
3454,,53475838	Adrian Hane	Northwest Territories	Northwest Territories	Corporate
3455,,18270898	Dianna Arnett	Newfoundland	Atlantic	Home Office
3456,,51524374	Giulietta Dortch	Nova Scotia	Atlantic	Corporate
3457,,50035826	Nicole Brennan	Alberta	West	Consumer
3458,,11408122	Dorothy Dickinson	Ontario	Ontario	Corporate
3459,,25882629	Cynthia Voltz	Quebec	Quebec	Corporate
3460,,88591198	Eleni McCrary	Quebec	Quebec	Corporate
3461,,67565029	Neil Ducich	British Columbia	West	Home Office
3462,,51140110	Phillip Breyer	New Brunswick	Atlantic	Corporate
3463,,102153138	Andrew Roberts	Alberta	West	Small Business
3464,,82568232	Amy Cox	Newfoundland	Atlantic	Small Business
3465,,95323982	Janet Martin	Nova Scotia	Atlantic	Corporate
3466,,65176427	Brian Thompson	Manitoba	Prarie	Home Office
3467,,77066787	Matt Abelman	Nova Scotia	Atlantic	Consumer
3468,,20979572	Chris McAfee	Yukon	Yukon	Consumer
3469,,38262641	Tiffany House	Saskachewan	Prarie	Corporate
3470,,99162955	Anthony Jacobs	Alberta	West	Home Office
3471,,57145231	Emily Phan	Nova Scotia	Atlantic	Consumer
3472,,12518883	Nicole Brennan	British Columbia	West	Consumer
3473,,46389525	Sally Knutson	Nova Scotia	Atlantic	Corporate
3474,,61652309	Matt Abelman	Manitoba	Prarie	Home Office
3475,,90467666	Mitch Gastineau	Alberta	West	Corporate
3476,,12801101	Julia Barnett	Nova Scotia	Atlantic	Corporate
3477,,45761281	Rick Reed	Quebec	Quebec	Consumer
3478,,69572908	Karen Carlisle	Yukon	Yukon	Home Office
3479,,45678228	Sara Luxemburg	Ontario	Ontario	Small Business
3480,,83589867	Nicole Brennan	Newfoundland	Atlantic	Consumer
3481,,25377321	Muhammed Yedwab	Quebec	Quebec	Consumer
3482,,45759427	Alex Grayson	Newfoundland	Atlantic	Consumer
3483,,52866664	Jennifer Patt	Quebec	Quebec	Home Office
3484,,10328710	Evan Minnotte	Manitoba	Prarie	Corporate
3485,,46897051	Irene Maddox	Yukon	Yukon	Consumer
3486,,88389057	Roger Barcio	Alberta	West	Corporate
3487,,45504324	Andrew Gjertsen	Northwest Territories	Northwest Territories	Consumer
3488,,102041571	Eric Barreto	Nova Scotia	Atlantic	Consumer
3489,,13009089	Gene McClure	Quebec	Quebec	Consumer
3490,,35404813	Dan Campbell	Nova Scotia	Atlantic	Small Business
3491,,85839759	Troy Staebel	Ontario	Ontario	Small Business
3492,,73150949	Chuck Magee	Manitoba	Prarie	Corporate
3493,,23702536	Amy Cox	Yukon	Yukon	Small Business
3494,,57727451	Ed Jacobs	British Columbia	West	Small Business
3495,,81927718	Liz Willingham	Nova Scotia	Atlantic	Home Office
3496,,54976397	Susan Vittorini	Prince Edward Island	Atlantic	Corporate
3497,,44863503	Grant Thornton	Quebec	Quebec	Corporate
